"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"845","28581","28581","28581","0.03466689237393439","0.03466689237393439","0.03466689237393439","28581","28581","28581","0.008519252296537161","0.008519252296537161","0.008519252296537161","28581","28581","28581","0.006140189041616395","0.006140189041616395","0.006140189041616395"
"846","28610","28610","28610","0.03590683388756588","0.03590683388756588","0.03590683388756588","28610","28610","28610","0.012805653750547208","0.012805653750547208","0.012805653750547208","28610","28610","28610","0.01216962275793776","0.01216962275793776","0.01216962275793776"
"847","28639","28639","28639","0.035940451780334115","0.035940451780334115","0.035940451780334115","28639","28639","28639","0.00606348059955053","0.00606348059955053","0.00606348059955053","28639","28639","28639","0.009704988915473223","0.009704988915473223","0.009704988915473223"
"848","28668","28668","28668","0.020079744630493224","0.020079744630493224","0.020079744630493224","28668","28668","28668","0.0034778744957293384","0.0034778744957293384","0.0034778744957293384","28668","28668","28668","0.004648185786209069","0.004648185786209069","0.004648185786209069"
"849","28697","28697","28697","0.0133928244758863","0.0133928244758863","0.0133928244758863","28697","28697","28697","0.0021275256185617764","0.0021275256185617764","0.0021275256185617764","28697","28697","28697","0.003166178437822964","0.003166178437822964","0.003166178437822964"
"850","28726","28726","28726","0.024265462183393538","0.024265462183393538","0.024265462183393538","28726","28726","28726","0.0037980472261551768","0.0037980472261551768","0.0037980472261551768","28726","28726","28726","0.003629150116466917","0.003629150116466917","0.003629150116466917"
"851","28755","28755","28755","0.034279705258086324","0.034279705258086324","0.034279705258086324","28755","28755","28755","0.011530500138178468","0.011530500138178468","0.011530500138178468","28755","28755","28755","0.006281835172558203","0.006281835172558203","0.006281835172558203"
"852","28784","28784","28784","0.026594804192427546","0.026594804192427546","0.026594804192427546","28784","28784","28784","0.005913397195399739","0.005913397195399739","0.005913397195399739","28784","28784","28784","0.005067302714451216","0.005067302714451216","0.005067302714451216"
"853","28813","28813","28813","0.026757710198580753","0.026757710198580753","0.026757710198580753","28813","28813","28813","0.008165840492438292","0.008165840492438292","0.008165840492438292","28813","28813","28813","0.009900533004838508","0.009900533004838508","0.009900533004838508"
"854","28842","28842","28842","0.02769178757444024","0.02769178757444024","0.02769178757444024","28842","28842","28842","0.00494347138737794","0.00494347138737794","0.00494347138737794","28842","28842","28842","0.005383898387663066","0.005383898387663066","0.005383898387663066"
"855","28871","28871","28871","0.033825187012553215","0.033825187012553215","0.033825187012553215","28871","28871","28871","0.005764296278357506","0.005764296278357506","0.005764296278357506","28871","28871","28871","0.006797792069846764","0.006797792069846764","0.006797792069846764"
"856","28900","28900","28900","0.021880483720451593","0.021880483720451593","0.021880483720451593","28900","28900","28900","0.003230482296203263","0.003230482296203263","0.003230482296203263","28900","28900","28900","0.005229019705438986","0.005229019705438986","0.005229019705438986"
"857","28929","28929","28929","0.016226081526838243","0.016226081526838243","0.016226081526838243","28929","28929","28929","0.018111665354808792","0.018111665354808792","0.018111665354808792","28929","28929","28929","0.0036621256367652677","0.0036621256367652677","0.0036621256367652677"
"858","28958","28958","28958","0.053749330807477236","0.053749330807477236","0.053749330807477236","28958","28958","28958","0.01170649117557332","0.01170649117557332","0.01170649117557332","28958","28958","28958","0.00814975204411894","0.00814975204411894","0.00814975204411894"
"859","28987","28987","28987","0.0267370636574924","0.0267370636574924","0.0267370636574924","28987","28987","28987","0.004434767455677502","0.004434767455677502","0.004434767455677502","28987","28987","28987","0.006057072983821854","0.006057072983821854","0.006057072983821854"
"860","29016","29016","29016","0.05023216723930091","0.05023216723930091","0.05023216723930091","29016","29016","29016","0.008306227333378047","0.008306227333378047","0.008306227333378047","29016","29016","29016","0.013047350570559502","0.013047350570559502","0.013047350570559502"
"861","29045","29045","29045","0.039369940059259534","0.039369940059259534","0.039369940059259534","29045","29045","29045","0.009813753189519048","0.009813753189519048","0.009813753189519048","29045","29045","29045","0.010326946008717641","0.010326946008717641","0.010326946008717641"
"862","29074","29074","29074","0.05084567470476031","0.05084567470476031","0.05084567470476031","29074","29074","29074","0.012425950902979821","0.012425950902979821","0.012425950902979821","29074","29074","29074","0.009773891739314422","0.009773891739314422","0.009773891739314422"
"863","29103","29103","29103","0.0288666722481139","0.0288666722481139","0.0288666722481139","29103","29103","29103","0.006121913262177259","0.006121913262177259","0.006121913262177259","29103","29103","29103","0.0045740596688119695","0.0045740596688119695","0.0045740596688119695"
"864","29132","29132","29132","0.029556067660450935","0.029556067660450935","0.029556067660450935","29132","29132","29132","0.003736615675734356","0.003736615675734356","0.003736615675734356","29132","29132","29132","0.004669336340157315","0.004669336340157315","0.004669336340157315"
"865","29312","29312","29312","0.0356060853227973","0.0356060853227973","0.0356060853227973","29312","29312","29312","0.005971900711301714","0.005971900711301714","0.005971900711301714","29312","29312","29312","0.008110940892947838","0.008110940892947838","0.008110940892947838"
"866","29341","29341","29341","0.02702506276546046","0.02702506276546046","0.02702506276546046","29341","29341","29341","0.007286899664904922","0.007286899664904922","0.007286899664904922","29341","29341","29341","0.0063818994894973","0.0063818994894973","0.0063818994894973"
"867","29370","29370","29370","0.0362547617405653","0.0362547617405653","0.0362547617405653","29370","29370","29370","0.007684786745812744","0.007684786745812744","0.007684786745812744","29370","29370","29370","0.006940761930309236","0.006940761930309236","0.006940761930309236"
"868","29399","29399","29399","0.057591981487348676","0.057591981487348676","0.057591981487348676","29399","29399","29399","0.00970597009290941","0.00970597009290941","0.00970597009290941","29399","29399","29399","0.007895098096923903","0.007895098096923903","0.007895098096923903"
"869","29428","29428","29428","0.027038605243433267","0.027038605243433267","0.027038605243433267","29428","29428","29428","0.005325114223523997","0.005325114223523997","0.005325114223523997","29428","29428","29428","0.005754440848249942","0.005754440848249942","0.005754440848249942"
"870","29457","29457","29457","0.043712246464565396","0.043712246464565396","0.043712246464565396","29457","29457","29457","0.008661900297738612","0.008661900297738612","0.008661900297738612","29457","29457","29457","0.010942822322249413","0.010942822322249413","0.010942822322249413"
"871","29486","29486","29486","0.04379757959395647","0.04379757959395647","0.04379757959395647","29486","29486","29486","0.006728033389663324","0.006728033389663324","0.006728033389663324","29486","29486","29486","0.004423016449436545","0.004423016449436545","0.004423016449436545"
"872","29515","29515","29515","0.04911199910566211","0.04911199910566211","0.04911199910566211","29515","29515","29515","0.009071385422430467","0.009071385422430467","0.009071385422430467","29515","29515","29515","0.010879203793592751","0.010879203793592751","0.010879203793592751"
"873","29544","29544","29544","0.05968908895738423","0.05968908895738423","0.05968908895738423","29544","29544","29544","0.011031118468963541","0.011031118468963541","0.011031118468963541","29544","29544","29544","0.010335305967601016","0.010335305967601016","0.010335305967601016"
"874","29573","29573","29573","0.039172549499198794","0.039172549499198794","0.039172549499198794","29573","29573","29573","0.007918325405626092","0.007918325405626092","0.007918325405626092","29573","29573","29573","0.007973648265760858","0.007973648265760858","0.007973648265760858"
"875","29602","29602","29602","0.04465522360987961","0.04465522360987961","0.04465522360987961","29602","29602","29602","0.007269582827575505","0.007269582827575505","0.007269582827575505","29602","29602","29602","0.008225841913372278","0.008225841913372278","0.008225841913372278"
"876","29631","29631","29631","0.06405292707495391","0.06405292707495391","0.06405292707495391","29631","29631","29631","0.01068698795279488","0.01068698795279488","0.01068698795279488","29631","29631","29631","0.012756536540109664","0.012756536540109664","0.012756536540109664"
"877","29660","29660","29660","0.0663128737360239","0.0663128737360239","0.0663128737360239","29660","29660","29660","0.011154038045788184","0.011154038045788184","0.011154038045788184","29660","29660","29660","0.014748535817489028","0.014748535817489028","0.014748535817489028"
"878","29689","29689","29689","0.05756345693953335","0.05756345693953335","0.05756345693953335","29689","29689","29689","0.012019080226309597","0.012019080226309597","0.012019080226309597","29689","29689","29689","0.00759093469241634","0.00759093469241634","0.00759093469241634"
"879","29718","29718","29718","0.07293328223749995","0.07293328223749995","0.07293328223749995","29718","29718","29718","0.015378400566987693","0.015378400566987693","0.015378400566987693","29718","29718","29718","0.010008334706071764","0.010008334706071764","0.010008334706071764"
"880","29747","29747","29747","0.021918466198258102","0.021918466198258102","0.021918466198258102","29747","29747","29747","0.0017766812015906908","0.0017766812015906908","0.0017766812015906908","29747","29747","29747","0.0035817877360386774","0.0035817877360386774","0.0035817877360386774"
"881","29776","29776","29776","0.03531401848886162","0.03531401848886162","0.03531401848886162","29776","29776","29776","0.0036525635659927502","0.0036525635659927502","0.0036525635659927502","29776","29776","29776","0.0043030945234932005","0.0043030945234932005","0.0043030945234932005"
"882","29805","29805","29805","0.05668412451632321","0.05668412451632321","0.05668412451632321","29805","29805","29805","0.010547260550083593","0.010547260550083593","0.010547260550083593","29805","29805","29805","0.007788245740812272","0.007788245740812272","0.007788245740812272"
"883","29834","29834","29834","0.09870927082374692","0.09870927082374692","0.09870927082374692","29834","29834","29834","0.01575482706539333","0.01575482706539333","0.01575482706539333","29834","29834","29834","0.012833881482947618","0.012833881482947618","0.012833881482947618"
"884","29863","29863","29863","0.06863035587593913","0.06863035587593913","0.06863035587593913","29863","29863","29863","0.010353139223298058","0.010353139223298058","0.010353139223298058","29863","29863","29863","0.011002864921465516","0.011002864921465516","0.011002864921465516"
